strategy_id,year,global_contribution,m2_contribution,cash_yield_contribution,other_market_contribution,risk_timing_contribution,m2_selection_contribution,interaction_contribution,switching_contribution,cost_contribution,reconciliation_error,attribution_basis,policy_id,switch_mode,mechanism_attribution_method,strategy_switches,months_risk_score_0,months_risk_score_1,months_risk_score_2,months_risk_score_3,months_R1_BROAD_RISK_ON,months_R2_LEADERSHIP_RISK_ON,months_R3_ISOLATED_LEADERSHIP,months_R4_CAPITAL_PRESERVATION
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2020,-0.011444548479475139,0.0035268162886807133,0.0004413451642822909,-4.084189583752895e-16,-0.10541021686952656,0.09558225891606709,0.0,-0.009805404201316925,-0.005968028766282885,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,5,2,4,4,2,0,6,5,1
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2021,0.1653287155153565,0.05470380021697589,1.4117019564453217e-06,-6.534442024340404e-16,-0.0006694063970006381,0.053647338717927595,0.0,0.08541146447982206,-0.005118888064296612,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,12,0,0,0,0,12,0,0
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2022,-0.09424598573588858,-0.0338405168696952,0.007213755702185078,2.5864727026814194e-15,-0.04877876371475964,-0.007333715844122568,0.0,-0.07216225291785938,-0.00953701353349612,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,11,0,6,5,1,2,4,4,2
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2023,0.10264199983051488,0.042421352228659344,0.006647924508883001,-8.36136715420821e-16,-0.03851207242083532,-0.019888238827355798,0.0,-0.026186612679932497,-0.005869505848807632,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,3,7,5,0,0,2,10,0,0
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2024,0.14846071960280438,0.024094830391804645,0.0,-7.112366251504909e-16,1.9984014443252818e-15,-0.028922031017085237,0.0,0.0002827477254903066,-0.005430961476459939,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,12,0,0,0,0,12,0,0
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2025,0.043423716511657905,0.08615990025094165,0.011716025147919414,7.112366251504909e-16,-0.0647732968752529,0.07062691199442483,0.0,0.024196149293652103,-0.007857461182038117,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,5,7,1,3,1,0,8,4,0
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_IMMEDIATE_MONTHLY,2026,0.06876230827254036,0.03963196780894611,0.0009775659343438147,9.948639134726989e-16,-0.01920502176640282,0.014180211925437058,0.0,0.01225958723777365,-0.004170618677076243,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,2,7,1,0,0,0,8,0,0
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2017,0.03420068390331895,0.015722042592901525,0.0,-1.0477729794899915e-15,0.0,0.005934172900769807,0.0,0.01601995726979455,-0.002712841775151187,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,1,11,0,0,0,1,10,0,0
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2018,-0.0994851350654835,-0.0237660796120862,0.001123157755878873,-1.106753577673203e-15,-0.08993167287349701,-0.037545649024977146,0.0,-0.12897812004799603,-0.006490835377333748,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,6,7,2,1,2,1,8,1,2
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2019,0.11282410622077228,-0.010936866917327296,0.0019025825489567554,4.106957829375091e-16,-0.10661934217938562,-0.004093472195929704,0.0,-0.06189855282068635,-0.008476925305243577,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,4,9,1,2,0,1,9,2,0
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2020,-0.019502109182897548,-0.002550252590549019,0.00047382407690975056,-2.42861286636753e-16,-0.10280576851315759,0.08975500651202084,0.0,-0.01571639655591328,-0.005897882400722088,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,4,2,4,4,2,0,6,5,1
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2021,0.16476451116700955,0.052338804490264734,1.3787548084459511e-05,7.779319994172945e-17,-0.001400883699109845,0.0514192941817424,0.0,0.08956490536161088,-0.0051615856736616506,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,1,12,0,0,0,0,12,0,0
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2022,-0.08346926811709315,-0.021036239299700023,0.009200436660110884,-8.586881206085195e-16,-0.021206565679657285,-0.0004122428208878093,0.0,-0.04277948943829535,-0.005906649956868515,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,6,0,6,5,1,2,4,4,2
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2023,0.10565771077233324,0.02709281392764076,0.008044399140365666,5.360295540768334e-16,-0.03394498480239627,0.0007066352037244927,0.0,-0.002691866558923506,-0.005789806979768386,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,4,7,5,0,0,2,10,0,0
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2024,0.148460719602805,0.024094830391804725,0.0,4.163336342344337e-17,6.661338147750939e-16,-0.02897793818686556,0.0,0.006653584123543221,-0.005486868646243037,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,12,0,0,0,0,12,0,0
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2025,0.03063113684476097,0.07738607290364882,0.013946927781184823,-1.27675647831893e-15,-0.07964405574506794,0.06650265991328708,0.0,0.009161401461800889,-0.007516967752064563,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,4,7,1,3,1,0,8,4,0
POLICY_4_DEFENSIVE_REGIME_STRATEGY|SWITCH_ASYMMETRIC_HYSTERESIS,2026,0.05669193468094811,0.032634899113871026,0.001983993810187467,1.036063596027148e-15,-0.034424527571581764,0.011381212465405022,0.0,-0.001955263728189327,-0.004128109531463586,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,2,7,1,0,0,0,8,0,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_IMMEDIATE_MONTHLY,2017,0.01929180967867804,0.026272420117704143,0.0,4.544975507059235e-16,0.0,0.002490012808083253,0.0,0.00838018071911939,-0.004497290326528347,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,1,11,0,0,0,1,10,0,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_IMMEDIATE_MONTHLY,2018,-0.012573161216197754,-0.07196791342312292,0.000653411392038286,-8.586881206085195e-17,-0.05053870939056326,-0.011807504758339582,0.0,-0.06801939378376443,-0.009463036667967994,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,8,7,2,1,2,1,8,1,2
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_IMMEDIATE_MONTHLY,2019,0.11232353752453664,0.012861763154116017,0.0011395464625276776,-8.014422459012849e-16,-0.06722589071477669,-0.00748064957791994,0.0,-0.04700931891921589,-0.01168964863852806,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,5,9,1,2,0,1,9,2,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_IMMEDIATE_MONTHLY,2020,0.025419543211611332,0.025900915757572435,0.00032974221710708215,-1.3769367590565906e-16,-0.07918813493051424,0.127184860972415,0.0,0.04810101855822191,-0.007269932983725913,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,6,2,4,4,2,0,6,5,1
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_IMMEDIATE_MONTHLY,2021,0.11074524235543723,0.10993841623378117,1.0655517284928339e-06,-3.6289072570213406e-16,-0.0005093166011244099,0.05161760745065869,0.0,0.07550573759649282,-0.007639326242347644,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,12,0,0,0,0,12,0,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_IMMEDIATE_MONTHLY,2022,-0.049616431640603365,-0.0762448031884062,0.005409860246024238,-2.8449465006019636e-16,-0.03620925193826274,-0.021699157374369338,0.0,-0.0698785184210593,-0.011754315607656496,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,11,0,6,5,1,2,4,4,2
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_IMMEDIATE_MONTHLY,2023,0.07316064031631046,0.08760973542213345,0.005036411364793094,3.694961003830599e-16,-0.0292353827971209,-0.019238982175345032,0.0,-0.024245897896258972,-0.010039070108263437,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,3,7,5,0,0,2,10,0,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_IMMEDIATE_MONTHLY,2024,0.09948248727705758,0.049216650359403244,0.0,-4.579669976578771e-16,2.220446049250313e-16,-0.056655088840993684,0.0,-0.03470333296323247,-0.009307606942222213,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,12,0,0,0,0,12,0,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_IMMEDIATE_MONTHLY,2025,0.03789922780254426,0.18421656407448134,0.008752805275256723,2.636779683484747e-16,-0.04904091188040127,0.14222218825683153,0.0,0.10702403944237548,-0.010098755166542683,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,5,7,1,3,1,0,8,4,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_IMMEDIATE_MONTHLY,2026,0.04832634029806614,0.08023235673790524,0.0007430884954428307,-1.8257964584655895e-16,-0.01453004842353256,0.02771847425655527,0.0,0.0261795382866985,-0.0058873265186705215,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,2,7,1,0,0,0,8,0,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_ASYMMETRIC_HYSTERESIS,2017,0.013311307931951613,0.03154429540171607,0.0,1.5404344466674047e-15,0.0,-0.0007759423436847213,0.0,0.006855775307131995,-0.004355833857055513,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,1,11,0,0,0,1,10,0,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_ASYMMETRIC_HYSTERESIS,2018,-0.06178022299623199,-0.0479368077873389,0.0008416149403581466,1.155217414783305e-15,-0.0673251448949117,-0.04721039787621417,0.0,-0.11562781585111459,-0.0068016973284658055,1.3877787807814457e-17,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,6,7,2,1,2,1,8,1,2
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_ASYMMETRIC_HYSTERESIS,2019,0.13631193725752233,-0.01932459208482899,0.001418960661514021,-5.898059818321144e-17,-0.0799864362784658,-0.018387742674232155,0.0,-0.06167360928421306,-0.010754773864431355,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,4,9,1,2,0,1,9,2,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_ASYMMETRIC_HYSTERESIS,2020,0.03244739242935764,0.001543596788786769,0.00035404357820433783,-1.037418848742755e-15,-0.08577730805863193,0.11656627765778949,0.0,0.030842639606681876,-0.007172521036526103,6.938893903907228e-18,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,5,2,4,4,2,0,6,5,1
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_ASYMMETRIC_HYSTERESIS,2021,0.11043897517939918,0.10633593485352524,1.037399559530935e-05,-1.0277016867718536e-15,-0.001079307464617485,0.04829071397738527,0.0,0.0769442512272065,-0.007636770466686316,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,1,12,0,0,0,0,12,0,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_ASYMMETRIC_HYSTERESIS,2022,-0.05260169883532793,-0.04869870970933028,0.006878787396175277,5.273559366969494e-16,-0.016118937175789383,-0.004805551113365225,0.0,-0.03669908617810258,-0.006095779353678776,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,6,0,6,5,1,2,4,4,2
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_ASYMMETRIC_HYSTERESIS,2023,0.09053135946967357,0.054580888494308616,0.006096273468868774,1.057313958607864e-15,-0.025774681518584974,-0.00037388818454475725,0.0,-0.0031623548329891005,-0.009113624676738152,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,4,7,5,0,0,2,10,0,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_ASYMMETRIC_HYSTERESIS,2024,0.09948248727705761,0.04921665035940328,0.0,-1.2975731600306517e-15,1.7763568394002505e-15,-0.056697730283625236,0.0,-0.02993139146607604,-0.009350248384851434,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,0,12,0,0,0,0,12,0,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_ASYMMETRIC_HYSTERESIS,2025,0.03154668616529794,0.17132289501263254,0.010405571510889913,-2.463307335887066e-16,-0.06018414530140703,0.13611691069072696,0.0,0.09276610257627371,-0.009753821690190567,0.0,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,4,7,1,3,1,0,8,4,0
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC|SWITCH_ASYMMETRIC_HYSTERESIS,2026,0.04227859608103999,0.06965287881066863,0.0015016200243625202,-9.011888457699513e-16,-0.026049020500184206,0.02348055768420887,0.0,0.013272620511292632,-0.005775524552324773,-1.3877787807814457e-17,ARITHMETIC_DAILY_RETURN_UNITS;AGGREGATE_COMPARATOR_MARKET_RETURN_EXPLICIT;COUNTERFACTUAL_MECHANISM_FIELDS_SEPARATE,POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,SEQUENTIAL_CAUSAL_RISK_ONLY_CONTROL_THEN_M2;ARITHMETIC_DAILY_RETURN_UNITS,2,7,1,0,0,0,8,0,0
