regime,strategy_id,sample_status,annualised_return,maximum_drawdown,ulcer_index,rank_by_return,rank_by_drawdown,rank_by_balanced_score,interpretation,summary_level,risk_score_substate
RISK_SCORE_1,GLOBAL_75_CASH25,REGIME_SAMPLE_SUFFICIENT,0.047228167567653356,-0.03100674609174725,,10.0,5.0,3.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,1
RISK_SCORE_1,GLOBAL_75_M2_10_CASH15,REGIME_SAMPLE_SUFFICIENT,0.049449622843349195,-0.037342473385535535,,8.0,8.0,5.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,1
RISK_SCORE_1,GLOBAL_75_M2_25,REGIME_SAMPLE_SUFFICIENT,0.0544825368044799,-0.04671158620252325,,4.0,11.0,3.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,1
RISK_SCORE_1,GLOBAL_90_M2_10,REGIME_SAMPLE_SUFFICIENT,0.053957214869225556,-0.04385156546196989,,7.0,10.0,7.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,1
RISK_SCORE_1,M2_TOP7_CASH0_100,REGIME_SAMPLE_SUFFICIENT,0.05433420739334194,-0.0754049479594665,,5.0,14.0,14.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,1
RISK_SCORE_1,M2_TOP7_CASH0_25_CASH75,REGIME_SAMPLE_SUFFICIENT,0.029868684747283325,-0.014139615476770895,,15.0,3.0,11.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,1
RISK_SCORE_1,M2_TOP7_CASH0_50_CASH50,REGIME_SAMPLE_SUFFICIENT,0.03935348326332866,-0.03360797262021176,,12.0,6.0,11.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,1
RISK_SCORE_1,M2_TOP7_CASH0_75_CASH25,REGIME_SAMPLE_SUFFICIENT,0.04785249947759462,-0.05470645928138351,,9.0,13.0,16.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,1
RISK_SCORE_1,EQUAL_WEIGHT_OPPORTUNITY_POOL,REGIME_SAMPLE_SUFFICIENT,0.06386523495115015,-0.08932207226958666,,1.0,16.0,7.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,1
RISK_SCORE_1,ACTUAL_GBP_CASH,REGIME_SAMPLE_SUFFICIENT,0.020961182752369245,0.0,,16.0,1.0,7.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,1
RISK_SCORE_2,GLOBAL_0_M2_100,INSUFFICIENT_REGIME_SAMPLE,0.02215190301738179,-0.10017960216791388,,13.0,15.0,15.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,GLOBAL_100,INSUFFICIENT_REGIME_SAMPLE,0.05902369718397771,-0.04532211071544212,,2.0,7.0,1.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,GLOBAL_25_CASH75,INSUFFICIENT_REGIME_SAMPLE,0.028356438876847134,-0.010708925243346767,,10.0,2.0,4.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,GLOBAL_50_CASH50,INSUFFICIENT_REGIME_SAMPLE,0.040398084289138714,-0.022261283035992285,,9.0,3.0,4.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,GLOBAL_50_M2_25_CASH25,INSUFFICIENT_REGIME_SAMPLE,0.04174136168769316,-0.046666773735598466,,7.0,8.0,8.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,GLOBAL_50_M2_50,INSUFFICIENT_REGIME_SAMPLE,0.041231413877075074,-0.07194793455057791,,8.0,13.0,12.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,GLOBAL_75_CASH25,INSUFFICIENT_REGIME_SAMPLE,0.05062790643683979,-0.03380233251059772,,5.0,5.0,2.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,GLOBAL_75_M2_10_CASH15,INSUFFICIENT_REGIME_SAMPLE,0.05072027866807294,-0.04262297396810055,,4.0,6.0,2.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,GLOBAL_75_M2_25,INSUFFICIENT_REGIME_SAMPLE,0.05035599440283467,-0.05779966196038322,,6.0,12.0,10.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,GLOBAL_90_M2_10,INSUFFICIENT_REGIME_SAMPLE,0.05565730413845893,-0.04930115493645737,,3.0,9.0,4.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,M2_TOP7_CASH0_100,INSUFFICIENT_REGIME_SAMPLE,0.02215190301738179,-0.10017960216791388,,13.0,15.0,15.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,M2_TOP7_CASH0_25_CASH75,INSUFFICIENT_REGIME_SAMPLE,0.018822584551202892,-0.02442869963043759,,15.0,4.0,11.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,M2_TOP7_CASH0_50_CASH50,INSUFFICIENT_REGIME_SAMPLE,0.022263013409215437,-0.04968382935614746,,12.0,10.0,13.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,M2_TOP7_CASH0_75_CASH25,INSUFFICIENT_REGIME_SAMPLE,0.02337922862577968,-0.07493397650229094,,11.0,14.0,14.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,EQUAL_WEIGHT_OPPORTUNITY_POOL,INSUFFICIENT_REGIME_SAMPLE,0.06085374066611693,-0.054223464061141535,,1.0,11.0,4.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_2,ACTUAL_GBP_CASH,INSUFFICIENT_REGIME_SAMPLE,0.01484642000456704,0.0,,16.0,1.0,9.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,2
RISK_SCORE_3,GLOBAL_0_M2_100,INSUFFICIENT_REGIME_SAMPLE,1.2345944153607,0.0,,1.0,1.0,1.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,GLOBAL_100,INSUFFICIENT_REGIME_SAMPLE,1.0835880520715526,0.0,,7.0,1.0,7.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,GLOBAL_25_CASH75,INSUFFICIENT_REGIME_SAMPLE,0.21717637912446608,0.0,,15.0,1.0,15.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,GLOBAL_50_CASH50,INSUFFICIENT_REGIME_SAMPLE,0.460341979800583,0.0,,13.0,1.0,13.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,GLOBAL_50_M2_25_CASH25,INSUFFICIENT_REGIME_SAMPLE,0.7766480853924163,0.0,,10.0,1.0,10.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,GLOBAL_50_M2_50,INSUFFICIENT_REGIME_SAMPLE,1.1577852009869662,0.0,,4.0,1.0,4.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,GLOBAL_75_CASH25,INSUFFICIENT_REGIME_SAMPLE,0.7467693451305448,0.0,,11.0,1.0,11.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,GLOBAL_75_M2_10_CASH15,INSUFFICIENT_REGIME_SAMPLE,0.8826788522801226,0.0,,8.0,1.0,8.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,GLOBAL_75_M2_25,INSUFFICIENT_REGIME_SAMPLE,1.1158259280604392,0.0,,5.0,1.0,5.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,GLOBAL_90_M2_10,INSUFFICIENT_REGIME_SAMPLE,1.0904223193191824,0.0,,6.0,1.0,6.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,M2_TOP7_CASH0_100,INSUFFICIENT_REGIME_SAMPLE,1.2345944153607,0.0,,1.0,1.0,1.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,M2_TOP7_CASH0_25_CASH75,INSUFFICIENT_REGIME_SAMPLE,0.2414756257709454,0.0,,14.0,1.0,14.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,M2_TOP7_CASH0_50_CASH50,INSUFFICIENT_REGIME_SAMPLE,0.5185271524402724,0.0,,12.0,1.0,12.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,M2_TOP7_CASH0_75_CASH25,INSUFFICIENT_REGIME_SAMPLE,0.8486224623780763,0.0,,9.0,1.0,9.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,EQUAL_WEIGHT_OPPORTUNITY_POOL,INSUFFICIENT_REGIME_SAMPLE,1.2013070136373076,0.0,,3.0,1.0,3.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
RISK_SCORE_3,ACTUAL_GBP_CASH,INSUFFICIENT_REGIME_SAMPLE,0.011484669184293361,0.0,,16.0,1.0,16.0,DESCRIPTIVE_CAUSAL_STATE;NOT_A_POLICY_SELECTION_BY_ITSELF,EXACT_RISK_SCORE_SUBSTATE,3
