strategy_id,window_id,cost_scenario,global_weight,m2_weight,cash_weight,net_cagr,terminal_wealth_per_100k,maximum_drawdown,ulcer_index,longest_underwater_days,annualised_volatility,turnover,cost_drag,pareto_efficient
GLOBAL_50_M2_25_CASH25,FULL_COMMON_HISTORY,BASE,0.5,0.25,0.25,0.09624396908519528,238807.18156046607,-0.18438255487213062,0.038865954731738886,735,0.11481714819725257,1.5024903667854268,0.004565845266513824,True
GLOBAL_50_M2_25_CASH25,PRE_2020,BASE,0.5,0.25,0.25,0.0505677645104321,115003.24971213765,-0.10932585850730014,0.030646080602514062,293,0.09957811180038614,1.0919827965711901,0.0033834769394105457,False
GLOBAL_50_M2_25_CASH25,POST_2020,BASE,0.5,0.25,0.25,0.11502125738294033,205846.98686564277,-0.18438255487213062,0.041603487747775225,735,0.12017761794985696,1.6797747624386434,0.005026001695582982,False
GLOBAL_50_M2_25_CASH25,LATEST_FIVE_YEARS,BASE,0.5,0.25,0.25,0.10121258610088057,161462.04113792538,-0.13155058202840286,0.041443935563014914,735,0.10905287020534653,1.7981916195479497,0.005172890831542487,False
GLOBAL_50_M2_25_CASH25,LATEST_THREE_YEARS,BASE,0.5,0.25,0.25,0.17657772081338097,162897.54910879539,-0.13155058202840286,0.02526469380644529,147,0.10158607071760009,1.9365021824957196,0.005795913154097665,False
GLOBAL_50_M2_25_CASH25,FULL_COMMON_HISTORY,DOUBLE,0.5,0.25,0.25,0.09164493442287669,229483.34140118724,-0.18463057953599427,0.040328027883723236,751,0.1148211358249576,1.5024903667854266,0.009164879928832637,False
GLOBAL_50_M2_25_CASH25,PRE_2020,DOUBLE,0.5,0.25,0.25,0.04717600749836004,113954.23033557693,-0.11009862741949783,0.03117042183792297,293,0.09955662103087276,1.0919827965711901,0.0067752339514826065,False
GLOBAL_50_M2_25_CASH25,POST_2020,DOUBLE,0.5,0.25,0.25,0.10995129590240871,199719.21914825967,-0.18463057953599427,0.04334496928822168,751,0.12019488709392963,1.6797747624386437,0.01009596317611483,False
GLOBAL_50_M2_25_CASH25,LATEST_FIVE_YEARS,DOUBLE,0.5,0.25,0.25,0.09599115866881491,157693.29419051428,-0.13215007774358967,0.04364967731610898,751,0.1090719032415043,1.7981916195479497,0.010394318263608593,False
GLOBAL_50_M2_25_CASH25,LATEST_THREE_YEARS,DOUBLE,0.5,0.25,0.25,0.17072561361512983,160478.34371034958,-0.13215007774358956,0.02558461673982196,149,0.10160349101710707,1.9365021824957196,0.011648020352350352,False
GLOBAL_75_M2_10_CASH15,FULL_COMMON_HISTORY,BASE,0.75,0.09999999999999978,0.15000000000000013,0.10277297503078286,252625.79114448483,-0.2155891803995832,0.04097419887682809,609,0.12747032277017778,0.6796874924742347,0.0026990179646240176,True
GLOBAL_75_M2_10_CASH15,PRE_2020,BASE,0.75,0.09999999999999978,0.15000000000000013,0.06408716796354996,119246.65875720546,-0.1262729726022339,0.03465967055052176,237,0.11490913767697994,0.6503054616883612,0.0023869847679423017,False
GLOBAL_75_M2_10_CASH15,POST_2020,BASE,0.75,0.09999999999999978,0.15000000000000013,0.11809006537146582,209633.0740716024,-0.2155891803995833,0.043162457327651754,609,0.13199514769380885,0.693085289477043,0.002794289762224178,False
GLOBAL_75_M2_10_CASH15,LATEST_FIVE_YEARS,BASE,0.75,0.09999999999999978,0.15000000000000013,0.10515601706128885,164355.75335805662,-0.1534657744398984,0.040294306658571255,609,0.11707414068473182,0.7390021188059803,0.0027929711231118315,False
GLOBAL_75_M2_10_CASH15,LATEST_THREE_YEARS,BASE,0.75,0.09999999999999978,0.15000000000000013,0.1749382964118329,162217.3922737277,-0.1534657744398984,0.02902617172331992,164,0.10502411431764468,0.7935601023898396,0.0030141329735811073,False
GLOBAL_75_M2_10_CASH15,FULL_COMMON_HISTORY,DOUBLE,0.75,0.09999999999999978,0.15000000000000013,0.10004698241200183,246771.59782537093,-0.2157489651613128,0.04159194206447985,622,0.1274678518821143,0.6796874924742348,0.005425010583406165,False
GLOBAL_75_M2_10_CASH15,PRE_2020,DOUBLE,0.75,0.09999999999999978,0.15000000000000013,0.061689661849321675,118486.87457473468,-0.1268511582180305,0.03499741242637615,243,0.1148962450395617,0.6503054616883611,0.004784490882172365,False
GLOBAL_75_M2_10_CASH15,POST_2020,DOUBLE,0.75,0.09999999999999978,0.15000000000000013,0.1152616302050744,206141.4311830983,-0.2157489651613128,0.043870194212372864,622,0.1319991748302432,0.693085289477043,0.005622724928615819,False
GLOBAL_75_M2_10_CASH15,LATEST_FIVE_YEARS,DOUBLE,0.75,0.09999999999999978,0.15000000000000013,0.10232630682955901,162275.13860462027,-0.1537907274964434,0.04121287304783996,622,0.11707190222108275,0.7390021188059802,0.005622681354841008,False
GLOBAL_75_M2_10_CASH15,LATEST_THREE_YEARS,DOUBLE,0.75,0.09999999999999978,0.15000000000000013,0.17188271209198458,160954.76395881907,-0.1537907274964435,0.02919849144777775,164,0.1050163533778243,0.7935601023898396,0.006069717293426535,False
