evaluation_id,signal_id,signal_family,signal_role,registry_class,universe_id,primary_decision_universe,cohort_id,ranking_mode,frequency_id,forward_horizon_sessions,authorised_family_count,scheduled_observation_dates,overlapping_forward_returns,historical_eligibility_warning,status,ic_observation_count,ic_mean,ic_median,ic_standard_deviation,ic_information_ratio,ic_positive_frequency,ic_hac_lag,ic_hac_standard_error,ic_hac_t_statistic,ic_hac_p_value,ic_confidence_interval_low,ic_confidence_interval_high,bh_fdr_q_value,headline_predeclared_test,multiple_testing_family,fdr_survives_q_0_10
A3EVAL-62487E2D5C7862F0,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,1,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,347,0.01860998610955797,0.03758654242370359,0.4512549437750978,0.0412405146276537,0.5244956772334294,1,0.02406235054597553,0.7734068238263,0.439281652771505,-0.028551354343931773,0.06577132656304771,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-7DEFABC9EB501220,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,5,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,345,0.009531430920939022,0.023780044928496225,0.4471198061416735,0.02131739813359758,0.5130434782608696,1,0.024399757540429126,0.3906362964937638,0.6960660924770631,-0.03829121508981168,0.05735407693168972,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-4822081C221CF62B,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,21,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,338,0.009058794758850339,0.01089477196877555,0.4690365939345322,0.019313620463726033,0.5,4,0.04247747249762421,0.21326115294070294,0.8311232720085822,-0.07419552149078376,0.09231311100848444,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-96544A6B49F51409,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,42,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,330,0.03338582883573849,0.05558685771113303,0.4585707668666753,0.07280409316943022,0.5454545454545454,8,0.05541142512713437,0.6025080343835051,0.5468360167338631,-0.07521856874548266,0.14199022641695966,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-1EFF9B1B1463AEA4,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,63,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,321,0.016105253388544884,0.051858653988440195,0.4417497428401299,0.03645786703801977,0.5295950155763239,12,0.06374107447314453,0.25266680114296425,0.8005257044523089,-0.10882495691470381,0.14103546369179357,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-0EF2DFC93511D522,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,126,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,295,0.07919541768867765,0.10118068430865813,0.3770165668938281,0.21005819012452023,0.6169491525423729,25,0.07271425400245589,1.0891319559711479,0.2760956996941847,-0.06332190131883338,0.22171273669618868,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-53C9B7031CEAC8F6,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,1,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,81,0.0230372616751125,0.00120364921875825,0.47278576069319805,0.048726640246811344,0.5061728395061729,1,0.057691351657072336,0.3993191529304095,0.6896580563235383,-0.09003570979218445,0.13611023314240944,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-1B1AC16720CA053A,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,5,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,81,0.02943501312821692,0.06206712050540987,0.4659477802318703,0.06317234329042008,0.5432098765432098,1,0.0531395074019371,0.5539195707174343,0.5796338907463645,-0.07471650753577941,0.13358653379221325,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-C5D8EDC1CF67DBAE,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,21,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,78,0.01509191409431518,0.03306758428790336,0.44124552429959774,0.03420298510284275,0.5128205128205128,1,0.053305280296955845,0.2831223100270809,0.777083080046485,-0.08938451547353084,0.1195683436621612,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-BFAC931D0B45A6CF,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,42,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,76,0.05026156895441834,0.07469170555740792,0.43620554852919396,0.11522450625374034,0.5394736842105263,1,0.05530914449401506,0.9087388607114885,0.3634879860963798,-0.058142362269573006,0.1586655001784097,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-C8CD9AD1BA08D7BD,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,63,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,74,0.008808143785130599,0.006714075999753506,0.4060346546984026,0.02169308378781899,0.5135135135135135,2,0.06166361946936802,0.14284182247047833,0.8864151061808532,-0.11205032953121359,0.12966661710147478,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-93D2C35295FADA08,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,126,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,68,0.07244901777789624,0.09392006833296006,0.36960170941766013,0.19601916314739457,0.6323529411764706,5,0.07579335511169463,0.9558755866016231,0.33913509448555534,-0.07610322850848004,0.2210012640642725,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-12F274016F379A54,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,1,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,523,-0.027306582418227966,-0.042105263157894736,0.4351771917943266,-0.06274819299613846,0.4722753346080306,1,0.01888449086970979,-1.4459792750900677,0.14818301484574004,-0.06431950438923464,0.00970633955277871,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-FBBC1D72B33A8D34,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,5,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,513,-0.01750081353726501,-0.038970909270787446,0.464103501392934,-0.03770885909013627,0.46393762183235865,1,0.020077920919036343,-0.8716447090232378,0.3834022321994599,-0.05685281542301958,0.02185118834848956,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-AB88228426ACF58D,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,21,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,474,-0.013973129435271691,-4.7378313138734895e-17,0.45813018755448925,-0.030500346440518612,0.4957805907172996,4,0.03246981589116507,-0.4303421208826051,0.6669467914646561,-0.07761279916660155,0.04966654029605816,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-F95DA4A3363532D9,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,42,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,425,-0.02087345633202225,-0.07624928516630236,0.4616355573391492,-0.045216309706158905,0.44,8,0.04393649456294719,-0.47508242384055344,0.6347282256242597,-0.10698740328233863,0.06524049061829415,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-1B014F56CCCA3C68,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,63,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,399,0.0007857768026935759,0.0,0.4389755114144175,0.001790024232016347,0.49874686716791977,12,0.04894213711171768,0.01605522049231164,0.9871903377759258,-0.09513904926269426,0.09671060286808142,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-39F10F9A0A791815,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,126,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,349,0.07102428744886415,0.1393292929116652,0.4148839931587396,0.17119071504329983,0.6131805157593123,25,0.05084466922693651,1.396887589765986,0.16244737709750412,-0.028629433041783406,0.1706780079395117,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-24EF2F7D55E1BBC9,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,1,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,123,0.0462690190941455,0.0762492851663024,0.4322438580873558,0.1070437861138899,0.5609756097560976,1,0.034198521517818145,1.3529537839826897,0.17607039541362868,-0.020758851405296132,0.11329688959358714,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-87269FEF4D804752,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,5,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,118,0.06779942243726082,0.12071214271742187,0.46980057546407267,0.14431532436989467,0.559322033898305,1,0.041551868969238195,1.6316816576278264,0.10274656605001495,-0.013640744232773505,0.14923958910729515,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-A5DE113D7BE15F17,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,21,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,112,-0.006400215780100314,-0.0003694791875312243,0.4560626500940303,-0.01403363283263983,0.48214285714285715,1,0.043642552960829216,-0.14665081086903284,0.8834076459390283,-0.09193804777670748,0.07913761621650685,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-64D2D1131B301DAD,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,42,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,102,-0.012138243091145936,-0.06208981659261678,0.45558085148722083,-0.026643444410627118,0.45098039215686275,1,0.05077673114725146,-0.23905129016567225,0.8110658116197265,-0.11165880739243197,0.08738232121014011,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-1962342FF91A1C5D,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,63,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,92,0.005905784447704808,-0.0033820861296808336,0.41813847652527225,0.014123991881306487,0.5,2,0.052518599839912285,0.11245129279354131,0.9104655874256044,-0.09702877975699431,0.10884034865240394,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-0CD18B8FFAB21575,MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,126,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,80,0.08468549771576914,0.1423082119819495,0.4241243551602866,0.19967138572781204,0.6125,5,0.055421007847511305,1.5280396550849076,0.12650269254493116,-0.02393768165226473,0.193308677083803,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-EE3F39F26AFE46D1,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,1,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,347,-0.0027849562258438266,0.0,0.44044464909006975,-0.006323056101594983,0.49855907780979825,1,0.02385138848171384,-0.11676285546139047,0.907047979400215,-0.04953281863127643,0.04396290617958878,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-74714CE60950FAC0,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,5,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,345,0.015376920012773566,0.015366440995063952,0.45632277392294646,0.033697463487478874,0.518840579710145,1,0.024387278131298606,0.6305303908860105,0.5283476255192837,-0.03242126680553298,0.0631751068310801,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-101F61401DB98774,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,21,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,338,0.020447795308487986,0.026179883949359,0.4566141398339531,0.044781344957744385,0.5266272189349113,4,0.04039929834101263,0.5061423378170348,0.6127567308656522,-0.05873337444058552,0.0996289650575615,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-DB622CB28EC30DBA,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,42,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,330,0.02030494354776489,0.02424531232442116,0.441354925888831,0.04600592937050242,0.5212121212121212,8,0.05282011147026763,0.38441690073286794,0.7006694760979693,-0.08322057259335067,0.12383045968888046,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-81BB29320491E1A1,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,63,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,321,0.041200945308867164,0.08899556846063826,0.44407869865465416,0.09277847695394151,0.5887850467289719,12,0.06206495422392591,0.6638359090738568,0.5067953400147324,-0.08044412967215472,0.16284602028988904,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-A5567EEEB2F652AC,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,126,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,295,0.10587922239116335,0.10134080358722478,0.4018120966481002,0.26350431775051925,0.6033898305084746,25,0.0760254089989119,1.392682049138055,0.16371595923651716,-0.04312784115663129,0.254886285938958,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-1654E4B27ED78BFE,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,1,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,81,0.05012344934093237,0.06039751586099374,0.4473198193721322,0.11205282478045961,0.5308641975308642,1,0.04816449801717761,1.0406721009125044,0.29802775573275986,-0.04427723210618658,0.14452413078805132,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-E226B8BD6CE815B5,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,5,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,81,0.062476277568842685,0.05182179376604679,0.4752994046929823,0.13144615152463526,0.5432098765432098,1,0.04865840780882702,1.283977022312452,0.19914999533968092,-0.032892449281520804,0.15784500441920618,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-4F6E7FD6C184E1CB,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,21,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,78,0.008039439734492877,0.026179883949359,0.46572853459688446,0.017262072510655778,0.5384615384615384,1,0.05257426982708064,0.15291586095127882,0.8784646277848268,-0.09500423564007603,0.11108311510906178,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-FA29FB66FC554B20,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,42,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,76,0.053058937358510326,0.004552986372567929,0.4354369131466584,0.12185218054914808,0.5,1,0.05608616582938708,0.9460253981331953,0.34413563210162335,-0.056867927698029404,0.16298580241505006,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-1F77B0888ECE70FC,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,63,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,74,0.07003233631148809,0.09451277079352555,0.4014300498991096,0.17445713475881824,0.581081081081081,2,0.05819827700893425,1.2033403720996267,0.22884463211129735,-0.0440341905883085,0.18409886321128466,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-3B374D060DE6C596,MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,126,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,68,0.1163754280651047,0.10679130348289001,0.39625975237335725,0.29368470395513546,0.6176470588235294,5,0.07387794946610665,1.5752390111814734,0.11520128564420126,-0.02842269214013446,0.2611735482703439,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-E81FBA488CB0D4FF,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,1,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,448,-0.05088610051431839,-0.006604647963471529,0.3944784991188209,-0.12899587842680113,0.4575892857142857,1,0.01836436035450932,-2.7709160314872303,0.005589883982802645,-0.08687958540827187,-0.014892615620364903,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-4566B66DA0EAA6A6,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,5,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,438,-0.0006884699327246066,0.0,0.4198490021679526,-0.0016398036655311551,0.4954337899543379,1,0.01936371256760928,-0.03555464533574244,0.9716374732144053,-0.038640649172224414,0.037263709306775195,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-7A35EA7275481C1B,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,21,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,401,-0.04951641090166963,-2.2430917904400194e-16,0.3980122799020039,-0.12440925419150699,0.46384039900249374,4,0.02964078922695073,-1.670549678098554,0.09481065918298533,-0.1076112902598359,0.008578468456496631,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-5AEBF2C05B04E171,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,42,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,354,-0.04916954239215355,-0.00371390676354113,0.4152545915451479,-0.11840818474564097,0.4632768361581921,8,0.04621957898475801,-1.0638249735759895,0.2874079957838499,-0.1397582525828836,0.041419167798576496,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-B671191320C185E3,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,63,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,334,-0.024576705402724483,2.805899915156871e-17,0.4069185704600578,-0.06039710936499733,0.5059880239520959,12,0.05580773898674597,-0.44038167194985833,0.659660697084751,-0.13395786387535843,0.08480445306990947,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-35C70C891400D9E1,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,WEEKLY_WEDNESDAY,126,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,301,0.06947046912980852,0.04388229627708625,0.38631725228650915,0.17982750891561605,0.5980066445182725,25,0.07289048757085974,0.9530800443922606,0.34054951617661133,-0.07339226132464101,0.21233319958425806,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-C95582EEB6F1D3D6,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,1,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,107,0.020949924613235315,0.017659284012957892,0.40582839260426135,0.05162261930171155,0.5607476635514018,1,0.03809452655435159,0.5499457929564996,0.5823565540758535,-0.05371397544139851,0.09561382466786915,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-440688CD5752C8C1,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,5,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,102,0.06455536554691255,0.03463102287347053,0.4051787972107106,0.15932562609721393,0.5686274509803921,1,0.03847253010284392,1.6779599723320657,0.09335491343746048,-0.010849407848794596,0.1399601389426197,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-F3504F2EC000E5A7,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,21,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,97,-0.01835941268849874,-1.6241449014056808e-16,0.39365151720574826,-0.046638744895025765,0.4639175257731959,1,0.0399058381040024,-0.4600683398917854,0.6454671682244457,-0.0965734181452296,0.05985459276823213,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-8C4AA5943538CDDB,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,42,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,87,-0.03875474464183418,-0.04402254531628122,0.4055057754485652,-0.09557137527563987,0.4482758620689655,1,0.04832053822753069,-0.8020346226142325,0.4225329308763992,-0.13346125928138525,0.05595176999771688,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-0915B31EDEB7B3DB,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,63,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,78,-0.02686596486498915,3.6799042000400973e-17,0.41334143010461744,-0.0649970288683361,0.5,2,0.06173904089972398,-0.43515358310513147,0.663450951968638,-0.14787226146849353,0.09414033173851521,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-6DC3B51D0D97023C,ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,CORE,True,GLOBAL,GLOBAL,MONTH_END,126,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,70,0.07902214873334669,0.10125173636522519,0.3962418565382452,0.19942907956196568,0.5714285714285714,5,0.08362071157971634,0.9450068917198127,0.3446553576003618,-0.08487143432450879,0.24291573179120218,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
