listing_id,share_class_id,fund_entity_id,economic_exposure_family_id,duplicate_group_id,isin,provider_issuer,ticker,mic,listing_currency,price_unit,accumulating_distributing,hedged_unhedged,ter_ocf_percent,current_investability_state,broker_status,implementation_evidence_confidence,implementation_selection_status,warning,implementation_evidence_order
LIST-A36F0D56082B7FAD,SC-3108ECD63BA1F32D,FUND-C758EFEBA9C7F622,GLOBAL_HEALTHCARE,DUP-GLOBAL_HEALTHCARE,LU0533033311,AMUNDI,HLTW,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,6
LIST-A52DECF9C22B7F46,SC-E73F278DFF04CA25,FUND-62FD00F4EAE03DD2,GLOBAL_HEALTHCARE,DUP-GLOBAL_HEALTHCARE,IE00BJQTJ848,HANETF,WELL,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,7
LIST-4C27B6092CA89DA6,SC-7B5F7E583BF6C306,FUND-70AECA3C35FB043E,GLOBAL_INDUSTRIALS,DUP-GLOBAL_INDUSTRIALS,IE00BM67HV82,DEUTSCHE BANK,XWIS,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-6B65B9F30358BBCC,SC-7B5F7E583BF6C306,FUND-70AECA3C35FB043E,GLOBAL_INDUSTRIALS,DUP-GLOBAL_INDUSTRIALS,IE00BM67HV82,DEUTSCHE BANK,XDWI,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-60C1122671C2DF2C,SC-05D07FB54BB04E58,FUND-EB7A6A967272227B,GLOBAL_INFRASTRUCTURE,DUP-GLOBAL_INFRASTRUCTURE,IE000TCZMZM8,ISHARES,INGH,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,0.7000,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-423383BC958C5AFC,SC-925443E9DAA0708A,FUND-7ABE37E3A097D45E,GLOBAL_INFRASTRUCTURE,DUP-GLOBAL_INFRASTRUCTURE,IE00BLCHJ641,GLOBAL X,PAVG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-C0056403B31076CC,SC-8DD8824480EE2DBE,FUND-484FAC57D622413A,GLOBAL_INFRASTRUCTURE,DUP-GLOBAL_INFRASTRUCTURE,IE0008LRGGP4,HANETF,PFFP,XLON,GBP,GBX,DISTRIBUTING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-E04711EFFC029AA2,SC-126942AF8F8C84AC,FUND-D9311B5E45A51304,GLOBAL_INFRASTRUCTURE,DUP-GLOBAL_INFRASTRUCTURE,IE000AFVONT7,WISDOMTREE,WINF,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-239F438A52A4F146,SC-8DD8824480EE2DBE,FUND-484FAC57D622413A,GLOBAL_INFRASTRUCTURE,DUP-GLOBAL_INFRASTRUCTURE,IE0008LRGGP4,HANETF,PFFI,XLON,USD,USD,DISTRIBUTING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-498AEEDC376D8DBC,SC-925443E9DAA0708A,FUND-7ABE37E3A097D45E,GLOBAL_INFRASTRUCTURE,DUP-GLOBAL_INFRASTRUCTURE,IE00BLCHJ641,GLOBAL X,PAVU,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,6
LIST-AC67EBD238960F11,SC-126942AF8F8C84AC,FUND-D9311B5E45A51304,GLOBAL_INFRASTRUCTURE,DUP-GLOBAL_INFRASTRUCTURE,IE000AFVONT7,WISDOMTREE,WBLD,XLON,EUR,EUR,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,7
LIST-89C63DDE6DEB254E,SC-E44C65B1A3A31715,FUND-70AECA3C35FB043E,GLOBAL_MATERIALS,DUP-GLOBAL_MATERIALS,IE00BM67HS53,DEUTSCHE BANK,XSMW,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-5EFCDEE4366E2C0C,SC-E44C65B1A3A31715,FUND-70AECA3C35FB043E,GLOBAL_MATERIALS,DUP-GLOBAL_MATERIALS,IE00BM67HS53,DEUTSCHE BANK,XDWM,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-2B347B78BAC9F605,SC-445D66E38F1207ED,FUND-8B7CBF6C2067F7EB,GLOBAL_OIL_GAS,DUP-GLOBAL_OIL_GAS,IE00B6R51Z18,ISHARES,SPOG,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,0.5500,CURRENTLY_INVESTABLE,NOT_CHECKED,HIGH,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-E2CD82739D9CCE44,SC-445D66E38F1207ED,FUND-8B7CBF6C2067F7EB,GLOBAL_OIL_GAS,DUP-GLOBAL_OIL_GAS,IE00B6R51Z18,ISHARES,IOGP,XLON,USD,USD,ACCUMULATING,UNHEDGED,0.5500,CURRENTLY_INVESTABLE,NOT_CHECKED,HIGH,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-5B4D80ABFF711EFD,SC-0E464BCC7EF5E003,FUND-EB7A6A967272227B,GLOBAL_QUANTUM_COMPUTING,DUP-GLOBAL_QUANTUM_COMPUTING,IE000C6ITGC8,ISHARES,QANT,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,0.5000,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-278E24AEE35E549F,SC-CBE5C890EB5E375A,FUND-FF81D6D974FBB80B,GLOBAL_QUANTUM_COMPUTING,DUP-GLOBAL_QUANTUM_COMPUTING,IE0007Y8Y157,VAN ECK GLOBAL,QNTG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-B8154421E6633490,SC-AB3365B1D8DE76AB,FUND-D9311B5E45A51304,GLOBAL_QUANTUM_COMPUTING,DUP-GLOBAL_QUANTUM_COMPUTING,IE000W8WMSL2,WISDOMTREE,QWTM,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-C3B5AE574A4F1395,SC-CBE5C890EB5E375A,FUND-FF81D6D974FBB80B,GLOBAL_QUANTUM_COMPUTING,DUP-GLOBAL_QUANTUM_COMPUTING,IE0007Y8Y157,VAN ECK GLOBAL,QNTM,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-FC490CDD1BF5E8FD,SC-AB3365B1D8DE76AB,FUND-D9311B5E45A51304,GLOBAL_QUANTUM_COMPUTING,DUP-GLOBAL_QUANTUM_COMPUTING,IE000W8WMSL2,WISDOMTREE,WQTM,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-D6EA80B3462ED2A6,SC-002B2B784FF5EC8C,FUND-FF81D6D974FBB80B,GLOBAL_REAL_ESTATE,DUP-GLOBAL_REAL_ESTATE,NL0009690239,VAN ECK GLOBAL,TREG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-09BC2A9B635E8930,SC-002B2B784FF5EC8C,FUND-FF81D6D974FBB80B,GLOBAL_REAL_ESTATE,DUP-GLOBAL_REAL_ESTATE,NL0009690239,VAN ECK GLOBAL,TRET,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-0693F1085590B573,SC-445B10913D12816C,FUND-7ABE37E3A097D45E,GLOBAL_RETAIL,DUP-GLOBAL_RETAIL,IE00BMH5XY61,GLOBAL X,EBIG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-65468422B0EFAF1D,SC-445B10913D12816C,FUND-7ABE37E3A097D45E,GLOBAL_RETAIL,DUP-GLOBAL_RETAIL,IE00BMH5XY61,GLOBAL X,EBIZ,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-908AD7DC96CBA5C7,SC-8B35089C19FC0263,FUND-EB7A6A967272227B,GLOBAL_ROBOTICS_AUTOMATION,DUP-GLOBAL_ROBOTICS_AUTOMATION,IE00BYZK4552,ISHARES,RBTX,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,0.4000,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-C37D94A56AA9F97A,SC-A04BF348CF0A259A,FUND-FF81D6D974FBB80B,GLOBAL_ROBOTICS_AUTOMATION,DUP-GLOBAL_ROBOTICS_AUTOMATION,IE0005TF96I9,VAN ECK GLOBAL,CYBG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-FEF6500858F4BEE4,SC-FA0FBC645873668B,FUND-00EB340FCEBC3AF9,GLOBAL_ROBOTICS_AUTOMATION,DUP-GLOBAL_ROBOTICS_AUTOMATION,IE000O6Z73N7,KRANESHARES,KOIB,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-20AF85F6C4103BEB,SC-8B35089C19FC0263,FUND-EB7A6A967272227B,GLOBAL_ROBOTICS_AUTOMATION,DUP-GLOBAL_ROBOTICS_AUTOMATION,IE00BYZK4552,ISHARES,RBOT,XLON,USD,USD,ACCUMULATING,UNHEDGED,0.4000,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-11B3C18222D43385,SC-FA0FBC645873668B,FUND-00EB340FCEBC3AF9,GLOBAL_ROBOTICS_AUTOMATION,DUP-GLOBAL_ROBOTICS_AUTOMATION,IE000O6Z73N7,KRANESHARES,KOID,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-4E99D98BAA613E0B,SC-A04BF348CF0A259A,FUND-FF81D6D974FBB80B,GLOBAL_ROBOTICS_AUTOMATION,DUP-GLOBAL_ROBOTICS_AUTOMATION,IE0005TF96I9,VAN ECK GLOBAL,CYBO,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,6
LIST-4B3981309820AC7B,SC-7DF8E64B36B22397,FUND-FF81D6D974FBB80B,GLOBAL_SEMICONDUCTORS,DUP-GLOBAL_SEMICONDUCTORS,IE00BMC38736,VAN ECK GLOBAL,SMGB,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-6204640605BE5843,SC-48245D777B564E77,FUND-484FAC57D622413A,GLOBAL_SEMICONDUCTORS,DUP-GLOBAL_SEMICONDUCTORS,IE000T8QD852,HANETF,CHPP,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-65BE91E45674F0F2,SC-A554FE67CAC28B60,FUND-7ABE37E3A097D45E,GLOBAL_SEMICONDUCTORS,DUP-GLOBAL_SEMICONDUCTORS,IE0000ZL1RD2,GLOBAL X,CHPG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-84FEDAD98B48C4B9,SC-5787F9C7B1F509EE,FUND-B756E6B19C71172A,GLOBAL_SEMICONDUCTORS,DUP-GLOBAL_SEMICONDUCTORS,IE000YDZG487,HSBC,HNSS,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-C8C2240D077E7B8B,SC-90A3C0C9D5B3A98E,FUND-C758EFEBA9C7F622,GLOBAL_SEMICONDUCTORS,DUP-GLOBAL_SEMICONDUCTORS,LU1900066033,AMUNDI,SEMG,XLON,GBP,GBX,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-39F3D5E03C816B48,SC-7DF8E64B36B22397,FUND-FF81D6D974FBB80B,GLOBAL_SEMICONDUCTORS,DUP-GLOBAL_SEMICONDUCTORS,IE00BMC38736,VAN ECK GLOBAL,SMH,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,6
LIST-45B7715389E65AEA,SC-90A3C0C9D5B3A98E,FUND-C758EFEBA9C7F622,GLOBAL_SEMICONDUCTORS,DUP-GLOBAL_SEMICONDUCTORS,LU1900066033,AMUNDI,SEMU,XLON,USD,USD,ACCUMULATING,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,7
LIST-8F87D39957C15421,SC-5787F9C7B1F509EE,FUND-B756E6B19C71172A,GLOBAL_SEMICONDUCTORS,DUP-GLOBAL_SEMICONDUCTORS,IE000YDZG487,HSBC,HNSC,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,8
LIST-B2E65913B87F5AA0,SC-48245D777B564E77,FUND-484FAC57D622413A,GLOBAL_SEMICONDUCTORS,DUP-GLOBAL_SEMICONDUCTORS,IE000T8QD852,HANETF,CHPY,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,9
LIST-B392F09BF99ED09B,SC-A554FE67CAC28B60,FUND-7ABE37E3A097D45E,GLOBAL_SEMICONDUCTORS,DUP-GLOBAL_SEMICONDUCTORS,IE0000ZL1RD2,GLOBAL X,CHPX,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,10
LIST-D486848129D31D10,SC-A0563C2ECE3B67C8,FUND-7ABE37E3A097D45E,GLOBAL_SILVER_MINERS,DUP-GLOBAL_SILVER_MINERS,IE000UL6CLP7,GLOBAL X,SILG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-FC9B39914CDDDA1A,SC-16A7F365D42C56B0,FUND-62FD00F4EAE03DD2,GLOBAL_SILVER_MINERS,DUP-GLOBAL_SILVER_MINERS,IE0008WICO06,HANETF,SLVG,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-463547CDE35D44A9,SC-16A7F365D42C56B0,FUND-62FD00F4EAE03DD2,GLOBAL_SILVER_MINERS,DUP-GLOBAL_SILVER_MINERS,IE0008WICO06,HANETF,SLVM,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-B986A2D8F41DCEE2,SC-A0563C2ECE3B67C8,FUND-7ABE37E3A097D45E,GLOBAL_SILVER_MINERS,DUP-GLOBAL_SILVER_MINERS,IE000UL6CLP7,GLOBAL X,SILV,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-A6BE4BD6C3E6BEF3,SC-D4E7C16252C32410,FUND-0189B25A4FCFB148,GLOBAL_SMALL_CAP,DUP-GLOBAL_SMALL_CAP,IE00BCBJG560,STREET GLOBAL ADVISORS,WOSC,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,1
LIST-A9778CF0E0D9A15E,SC-A94C592403385AC4,FUND-70AECA3C35FB043E,GLOBAL_SMALL_CAP,DUP-GLOBAL_SMALL_CAP,IE000ISS8DB2,DEUTSCHE BANK,XSWS,XLON,GBP,GBX,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,2
LIST-897AD72803630229,SC-A94C592403385AC4,FUND-70AECA3C35FB043E,GLOBAL_SMALL_CAP,DUP-GLOBAL_SMALL_CAP,IE000ISS8DB2,DEUTSCHE BANK,XSWD,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,3
LIST-C27C25809082FB42,SC-8B636A635FE9786F,FUND-70AECA3C35FB043E,GLOBAL_SMALL_CAP,DUP-GLOBAL_SMALL_CAP,IE000F354Q61,DEUTSCHE BANK,XSWC,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,4
LIST-EB756C100082DD67,SC-A173EA0179FCE68D,FUND-0189B25A4FCFB148,GLOBAL_SMALL_CAP,DUP-GLOBAL_SMALL_CAP,IE000F2IX674,STREET GLOBAL ADVISORS,SWSC,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,5
LIST-F0E676349A1F2FAA,SC-D4E7C16252C32410,FUND-0189B25A4FCFB148,GLOBAL_SMALL_CAP,DUP-GLOBAL_SMALL_CAP,IE00BCBJG560,STREET GLOBAL ADVISORS,WDSC,XLON,USD,USD,NOT_DETERMINED,UNHEDGED,NOT_AVAILABLE,CURRENT_CANDIDATE_UNVERIFIED,NOT_CHECKED,MEDIUM,CANDIDATE_ONLY_NO_TRADE_OR_PORTFOLIO_SELECTION,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,6
