test_type,simulation_id,random_seed,valid_path,cagr,excess_vs_equal_family_pool_cagr,excess_vs_global_cagr,selected_vs_unselected_cagr_spread,monthly_endpoint_maximum_drawdown,switches,warning
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9547,20260823,YES,0.057179259602450294,-0.05272038318205774,-0.05798528861046326,-0.06193383702064814,-0.39362623158015275,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9548,20260823,YES,0.1040485237461588,-0.005851119038349228,-0.011116024466754748,-0.013744866748393259,-0.44354101069252294,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9549,20260823,YES,0.12314126739586806,0.013241624611360026,0.007976719182954506,0.00952108829066578,-0.3789980240828734,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9550,20260823,YES,0.1945960752037399,0.08469643241923186,0.07943152699082634,0.08254188862087553,-0.38818626219336005,55,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9551,20260823,NO,,,,,,22,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9552,20260823,YES,0.21274656772207545,0.10284692493756742,0.0975820195091619,0.10047253171274062,-0.3727663616560011,57,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9553,20260823,YES,0.0772138198531167,-0.03268582293139133,-0.03795072835979685,-0.04065341702508474,-0.20040153676385342,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9554,20260823,YES,0.14552015197826096,0.035620509193752925,0.030355603765347405,0.028262012299290484,-0.4543891037434249,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9555,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9556,20260823,YES,-0.019879088391587363,-0.1297787311760954,-0.13504363660450092,-0.14390877651011702,-0.4728727042697306,57,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9557,20260823,NO,,,,,,20,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9558,20260823,YES,0.07558209021247686,-0.034317552572031174,-0.03958245800043669,-0.042074833156042546,-0.356049371719634,55,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9559,20260823,YES,-0.017128232111010444,-0.12702787489551848,-0.132292780323924,-0.14230816602486396,-0.4833972290139237,55,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9560,20260823,YES,0.17001189965015095,0.06011225686564292,0.0548473514372374,0.056476804653803114,-0.25571716957357304,54,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9561,20260823,NO,,,,,,3,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9562,20260823,YES,-0.0005173928644753856,-0.11041703564898342,-0.11568194107738894,-0.1248059707960597,-0.6145405171342393,54,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9563,20260823,NO,,,,,,8,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9564,20260823,YES,0.02717832783522378,-0.08272131494928425,-0.08798622037768977,-0.09390565919871374,-0.4494135125033092,55,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9565,20260823,NO,,,,,,9,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9566,20260823,YES,0.005330194182902925,-0.10456944860160511,-0.10983435403001063,-0.11644167143574058,-0.42780092304043715,58,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9567,20260823,YES,0.08717259120831056,-0.022727051576197477,-0.027991957004602996,-0.032739825394544564,-0.36624115265622237,54,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9568,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9569,20260823,YES,0.12030089050708348,0.010401247722575446,0.005136342294169927,0.004647418315234297,-0.29054053406306113,55,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9570,20260823,YES,0.027492386647242295,-0.08240725613726574,-0.08767216156567126,-0.09297031186124305,-0.3067689883470447,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9571,20260823,NO,,,,,,3,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9572,20260823,NO,,,,,,8,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9573,20260823,YES,0.06414240306115038,-0.04575723972335766,-0.051022145151763176,-0.0537627950173436,-0.3855324547381077,58,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9574,20260823,YES,0.04273577965970121,-0.06716386312480682,-0.07242876855321234,-0.07816876007156726,-0.4024992192881076,57,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9575,20260823,NO,,,,,,4,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9576,20260823,YES,0.07283612170885556,-0.03706352107565247,-0.04232842650405799,-0.04304956905416413,-0.23337217316844572,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9577,20260823,YES,0.12952187491976463,0.0196222321352566,0.014357326706851081,0.014692652192468847,-0.2759788362153107,55,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9578,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9579,20260823,YES,0.06128205128597308,-0.04861759149853495,-0.05388249692694047,-0.05648588463474824,-0.3951144518536722,57,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9580,20260823,YES,-0.04174421652009175,-0.15164385930459978,-0.1569087647330053,-0.1688610007763015,-0.5449640317597233,57,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9581,20260823,YES,0.1428396624836772,0.032940019699169154,0.027675114270763634,0.02739167731039016,-0.26675511756952164,58,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9582,20260823,NO,,,,,,25,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9583,20260823,YES,-0.04048775221490997,-0.150387394999418,-0.15565230042782352,-0.16478349603221665,-0.2619209288663412,57,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9584,20260823,NO,,,,,,11,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9585,20260823,NO,,,,,,3,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9586,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9587,20260823,NO,,,,,,3,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9588,20260823,NO,,,,,,7,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9589,20260823,YES,-0.13292277593978563,-0.24282241872429366,-0.24808732415269918,-0.2641195444323182,-0.5875427131143058,54,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9590,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9591,20260823,NO,,,,,,4,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9592,20260823,NO,,,,,,7,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9593,20260823,NO,,,,,,24,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9594,20260823,YES,0.13700916990686518,0.027109527122357147,0.021844621693951627,0.02359361473203081,-0.22144396594153426,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9595,20260823,YES,0.028163187470954476,-0.08173645531355356,-0.08700136074195908,-0.09484030917838604,-0.6266984063935641,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9596,20260823,YES,0.234717449125184,0.12481780634067596,0.11955290091227044,0.12257376591845204,-0.35192695877630864,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9597,20260823,NO,,,,,,8,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9598,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9599,20260823,NO,,,,,,4,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9600,20260823,YES,0.09807725138181289,-0.011822391402695143,-0.017087296831100662,-0.017595440246938265,-0.35566099192339107,57,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9601,20260823,NO,,,,,,15,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9602,20260823,NO,,,,,,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9603,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9604,20260823,YES,0.043576452787533304,-0.06632318999697473,-0.07158809542538025,-0.07684807718379516,-0.41393357951661847,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9605,20260823,YES,0.024921527750555894,-0.08497811503395214,-0.09024302046235766,-0.09606138399245845,-0.29362018168780935,58,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9606,20260823,NO,,,,,,8,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9607,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9608,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9609,20260823,NO,,,,,,21,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9610,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9611,20260823,YES,-0.008670437344852289,-0.11857008012936032,-0.12383498555776584,-0.1333188771298477,-0.40391014332154973,54,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9612,20260823,YES,0.022899621118228186,-0.08700002166627985,-0.09226492709468537,-0.098206680610466,-0.29300534359799446,57,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9613,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9614,20260823,YES,-0.005795214342386612,-0.11569485712689465,-0.12095976255530017,-0.12673204593666665,-0.37812484032307003,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9615,20260823,YES,0.03010788459158098,-0.07979175819292705,-0.08505666362133257,-0.09029611624900413,-0.3015524715255826,58,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9616,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9617,20260823,YES,0.07626583195051828,-0.03363381083398975,-0.03889871626239527,-0.038314248133613615,-0.3718079984285402,59,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9618,20260823,YES,0.023762288865322834,-0.0861373539191852,-0.09140225934759072,-0.0967585632140151,-0.33859229463532947,58,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9619,20260823,NO,,,,,,9,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9620,20260823,YES,-0.02212678153914649,-0.13202642432365452,-0.13729132975206004,-0.14501676127503293,-0.33969181968201545,58,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9621,20260823,YES,0.11344434288506178,0.0035447001005537437,-0.001720205327851776,-0.005440096393799276,-0.38578286270816897,55,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9622,20260823,NO,,,,,,8,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9623,20260823,YES,-0.009116596505036934,-0.11901623928954497,-0.12428114471795049,-0.13216808159582383,-0.4735938519110896,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9624,20260823,YES,0.00399760370496316,-0.10590203907954487,-0.1111669445079504,-0.12015551535444935,-0.4319654351210701,55,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9625,20260823,YES,0.04336005059387493,-0.0665395921906331,-0.07180449761903862,-0.07669155485067791,-0.39048945566682636,55,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9626,20260823,YES,-0.10345077712984063,-0.21335041991434867,-0.21861532534275419,-0.23272673469586713,-0.4905558005353141,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9627,20260823,YES,-0.06535436987149623,-0.17525401265600427,-0.18051891808440979,-0.19150395047947533,-0.4021809629028694,54,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9628,20260823,NO,,,,,,4,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9629,20260823,YES,0.08303039875001827,-0.02686924403448976,-0.03213414946289528,-0.03536255777548747,-0.3070206840965045,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9630,20260823,NO,,,,,,4,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9631,20260823,YES,-0.053901926572987535,-0.16380156935749557,-0.1690664747859011,-0.1807963227722672,-0.47456421016816563,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9632,20260823,YES,-0.019383922184987967,-0.129283564969496,-0.13454847039790152,-0.1429749356865465,-0.45006389602541463,57,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9633,20260823,YES,0.30821005038584515,0.1983104076013371,0.1930455021729316,0.20291757356668683,-0.21228121908646236,58,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9634,20260823,YES,0.06350549604564759,-0.04639414673886044,-0.05165905216726596,-0.05495577130219309,-0.22592504022098114,55,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9635,20260823,YES,0.032839047023492496,-0.07706059576101554,-0.08232550118942106,-0.08845509322999345,-0.35346597115571565,55,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9636,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9637,20260823,YES,-0.007222260050936291,-0.11712190283544432,-0.12238680826384984,-0.13103565352857605,-0.5012939135995291,55,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9638,20260823,NO,,,,,,4,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9639,20260823,YES,0.18000912395437396,0.07010948116986593,0.06484457574146041,0.06799860188259066,-0.33432722237658274,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9640,20260823,NO,,,,,,7,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9641,20260823,YES,-0.014834485262243069,-0.1247341280467511,-0.12999903347515662,-0.14129383750401137,-0.6116248781291207,57,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9642,20260823,NO,,,,,,23,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9643,20260823,YES,0.026584280160695473,-0.08331536262381256,-0.08858026805221808,-0.0942576506184738,-0.4173479915485797,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9644,20260823,NO,,,,,,1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9645,20260823,YES,0.12190075126977251,0.012001108485264478,0.006736203056858958,0.005789108068842808,-0.34409371136552014,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9646,20260823,YES,-0.14610215350065148,-0.2560017962851595,-0.26126670171356503,-0.2763849107730425,-0.6050957782963312,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9647,20260823,YES,0.032340125249777474,-0.07755951753473056,-0.08282442296313608,-0.08866854838938587,-0.4650366626902871,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9648,20260823,YES,0.03283350138216701,-0.07706614140234103,-0.08233104683074655,-0.08800266791302525,-0.46429848282627384,56,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9649,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9650,20260823,NO,,,,,,13,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9651,20260823,NO,,,,,,13,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9652,20260823,NO,,,,,,2,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9653,20260823,NO,,,,,,3,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9654,20260823,YES,-0.11897008139427467,-0.2288697241787827,-0.23413462960718823,-0.2489130845881269,-0.5712701132618407,55,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
RANDOM_SELECTION_FROM_CONTEMPORANEOUS_POOL,9655,20260823,YES,-0.027612781641862205,-0.13751242442637024,-0.14277732985477576,-0.15022881511753783,-0.3487000974633363,52,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
