research_group_id,formation_horizon_sessions,global_parent_state,forward_horizon_sessions,family_observation_count,date_observation_count,mean_forward_relative_global,global_relative_hac_p_value,mean_forward_relative_parent,parent_relative_hac_p_value,parent_mapping_frozen_before_a3r1,warning
THEME,126,BOTH_STRONG,10,1595,519,-0.000512080765819153,0.6840072332321986,-0.0006060057078563855,0.578493764575991,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,BOTH_STRONG,21,1589,514,-0.0010049828081072885,0.6954528040128767,-0.000883842857939105,0.6925674424333889,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,BOTH_STRONG,42,1554,512,-0.0005607915879869349,0.9037793239920975,0.0003447234838920984,0.9363869262234977,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,BOTH_STRONG,63,1533,506,0.0009276830938203035,0.8881642309443192,0.001967154897227212,0.7534057158826863,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,BOTH_STRONG,126,1432,495,0.009283418156827785,0.5458810328848847,0.004278033872006284,0.7281836290063122,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,GLOBAL_ONLY,5,391,244,-0.000771209832190418,0.5827064716025689,-7.31277650303802e-05,0.9583422227121271,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,GLOBAL_ONLY,10,392,245,-0.0016620679978252464,0.47308092917592093,0.0011366583315183167,0.5831332572622836,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,GLOBAL_ONLY,21,391,245,-0.00214548804275994,0.636382947126972,0.0038624209891765507,0.31623737620699144,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,GLOBAL_ONLY,42,386,243,0.007210244634504411,0.45319747157917023,0.004385911885812773,0.4870763663942289,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,GLOBAL_ONLY,63,373,237,0.010162280825118525,0.40346313802583667,0.0048724235908409455,0.5328839644170127,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,GLOBAL_ONLY,126,337,221,0.023049454276485377,0.10517118504792254,0.009925898842950769,0.39810732634270507,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,NEITHER_STRONG,5,2420,651,-0.0007236677826195048,0.1617341787330171,-0.0004652980330677338,0.30889282063557744,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,NEITHER_STRONG,10,2413,650,-0.0015231210591875616,0.07728400910771767,-0.0013008907421450118,0.08514296381782467,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,NEITHER_STRONG,21,2396,648,-0.003490866845067178,0.034263167085427475,-0.0026151512993796817,0.06678842166457512,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,NEITHER_STRONG,42,2369,644,-0.006647936023967216,0.024468582984525828,-0.0049698609439679554,0.03984012817089731,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,NEITHER_STRONG,63,2332,639,-0.01081554705899646,0.00887984725914965,-0.007693487583635117,0.026365804640935547,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,NEITHER_STRONG,126,2266,625,-0.01941650257956148,0.028346949238070025,-0.011286643039279674,0.09700551521345431,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,PARENT_ONLY,5,316,226,0.002138247303984039,0.3351774787545585,0.0003172238561378789,0.8262063641449613,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,PARENT_ONLY,10,314,224,0.002377468286850586,0.5047128672617589,0.0011815741203120792,0.5895226668659908,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,PARENT_ONLY,21,311,220,0.003398903711109668,0.6398921284000474,3.1159471960852016e-05,0.9938669438551487,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,PARENT_ONLY,42,313,223,-0.0009240116189780458,0.9381301535302092,-0.005750929336870908,0.35960120236897575,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,PARENT_ONLY,63,307,221,-0.0016038327872157684,0.9100675543987392,-0.0020670330765628474,0.7964411868171404,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,126,PARENT_ONLY,126,303,215,-0.018459610474552673,0.36434380554798396,-0.005422560434931221,0.6955398051317023,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
